word,valence,arousal,dominance,n_collapsed
mace,4.14,5.43,4.76,1
mach,5.35,3.95,5.24,1
machete,4.13,6.18,4.7,1
machine,5.0,4.39,4.8,1
machinery,4.65,3.89,4.76,1
macho,4.84,3.96,4.94,1
mackerel,4.78,3.45,5.63,1
macro,5.2,3.85,5.45,1
mad,2.47,5.59,4.9,1
madam,5.17,3.05,4.67,1
madden,4.75,5.17,5.33,1
mademoiselle,6.35,4.5,5.68,1
madhouse,3.11,5.77,3.21,1
madman,3.45,6.09,3.76,1
madness,2.86,6.25,4.18,1
maestro,6.14,3.7,6.24,1
mafia,3.11,7.05,3.65,1
magazine,6.24,4.2,7.05,1
magenta,5.95,4.58,5.43,1
maggot,2.0,5.6,3.55,1
magic,7.17,6.05,5.33,1
magical,8.23,5.88,5.3,1
magician,5.68,4.73,4.26,1
magistrate,4.71,3.68,4.7,1
magna,5.09,4.63,4.9,1
magnesium,4.95,2.86,4.87,1
magnet,5.65,3.38,4.89,1
magnetic,6.17,3.55,4.84,1
magnetism,6.0,4.56,5.12,1
magnification,6.65,4.38,5.38,1
magnificence,7.47,3.95,6.93,1
magnificent,6.95,4.52,6.05,1
magnify,5.485,3.995,5.93,1
magnitude,5.1,5.11,5.09,1
magnolia,6.8,4.19,5.32,1
magpie,5.5,3.08,4.3,1
mahi mahi,5.52,5.16,5.86,1
mahjong,5.55,3.61,5.64,1
mahogany,6.48,2.67,5.63,1
maid,5.38,3.19,6.2,1
maiden,5.65,4.05,5.68,1
mail,6.28,3.81,5.26,1
mailbox,6.05,2.29,5.03,1
mailing,5.33,3.14,5.88,1
mailman,5.32,3.32,4.82,1
maim,3.14,4.56,4.0,1
main,5.27,4.1,6.79,1
mainframe,5.0,3.95,5.59,1
mainland,5.3,3.67,5.71,1
mainstream,4.55,3.38,5.48,1
maintain,6.29,2.75,5.89,1
maintenance,5.95,2.81,5.28,1
majestic,7.14,4.16,6.63,1
majesty,6.86,4.7,7.21,1
major,5.52,4.24,5.28,1
majority,4.95,4.3,4.76,1
makeover,5.76,5.13,5.5,1
maker,5.74,4.16,6.15,1
makeshift,5.32,4.79,5.1,1
makeup,5.21,4.1,6.46,1
malady,3.86,4.48,4.37,1
malaria,2.34,5.07,3.32,1
malarkey,4.45,4.33,4.33,1
male,6.91,4.5,5.89,1
malfunction,2.68,4.62,2.92,1
malice,2.81,4.81,4.56,1
malicious,2.32,4.95,4.78,1
malignant,3.1,4.42,4.2,1
mall,4.45,5.3,6.0,1
mallet,4.7,3.95,6.24,1
malnutrition,2.48,3.5,5.3,1
malpractice,2.74,5.26,4.3,1
malt,6.14,3.75,5.91,1
mama,7.64,4.29,5.28,1
mambo,5.52,5.05,5.1,1
mammal,5.95,3.81,6.0,1
mammoth,5.84,4.09,5.23,1
mammy,5.1,3.82,4.7,1
man,5.279999999999999,4.415,5.575,1
manage,4.71,3.52,5.88,1
manageable,5.33,3.05,6.86,1
management,4.95,3.24,4.7,1
manager,4.82,4.15,7.16,1
managerial,4.5,2.81,5.38,1
mandarin,6.15,3.91,5.56,1
mandate,3.76,4.32,4.0,1
mandatory,3.9,3.89,3.54,1
mandible,4.32,3.05,4.9,1
mandolin,5.7,3.14,6.25,1
mane,5.32,4.17,5.58,1
maneuver,4.63,4.33,5.88,1
manger,5.5,3.05,6.1,1
mangle,2.9,5.0,4.35,1
mango,6.57,3.05,5.76,1
mangy,4.3,4.86,4.53,1
manhole,4.8,4.09,5.59,1
manhood,6.5,5.27,5.91,1
manhunt,3.61,6.33,4.09,1
mania,3.62,4.74,3.83,1
maniac,3.5,5.77,3.8,1
maniacal,3.3,6.0,4.1,1
manic,4.19,4.55,3.63,1
manicure,6.15,4.23,5.56,1
manicurist,5.57,4.17,5.19,1
manifest,4.81,4.12,5.16,1
manifestation,4.38,4.21,5.5,1
manifesto,4.05,4.59,5.12,1
manifold,4.8,3.22,4.91,1
manipulate,3.21,4.76,5.74,1
manipulation,2.84,4.86,5.39,1
manipulative,2.9,4.44,3.67,1
mankind,6.59,4.89,5.14,1
manly,6.09,5.63,6.48,1
mannequin,5.35,3.9,6.38,1
manner,5.86,3.52,5.45,1
manor,5.9,3.68,5.05,1
manpower,6.0,4.32,5.92,1
mansion,6.415,4.895,6.15,1
manslaughter,2.05,5.67,3.88,1
mantel,4.74,2.93,5.28,1
mantis,4.95,3.25,5.88,1
mantle,5.35,2.45,5.05,1
mantra,5.47,3.48,5.87,1
manual,4.95,3.17,6.48,1
manufacture,5.0,4.455,5.5600000000000005,1
manufacturer,4.0,3.61,4.95,1
manure,3.19,4.15,4.51,1
manuscript,6.05,3.29,5.32,1
map,5.81,3.95,5.79,1
maple,6.09,3.77,5.47,1
mar,3.47,3.41,4.52,1
marathon,5.48,5.04,4.9,1
marble,5.8,3.57,5.38,1
mare,5.62,3.64,5.0,1
margarine,4.85,3.14,5.96,1
margarita,6.33,5.2,6.19,1
margin,4.75,3.71,5.15,1
marginal,4.6,3.57,5.47,1
mariachi,5.95,4.43,5.33,1
marijuana,3.63,4.36,4.77,1
marinara,5.95,3.0,6.59,1
marine,5.95,3.44,5.14,1
mariner,5.58,3.43,4.96,1
marital,5.24,4.91,5.43,1
maritime,4.9,3.36,5.26,1
marker,5.8,4.05,5.48,1
market,6.21,3.55,5.77,1
marketing,4.83,4.75,5.09,1
marketplace,6.25,4.32,5.81,1
marksman,5.05,4.59,5.37,1
marksmanship,5.19,4.96,6.0,1
marmalade,5.95,3.95,5.15,1
maroon,4.835,5.135,4.029999999999999,1
marquee,6.0,4.21,5.64,1
marquis,4.77,3.77,4.6,1
marriage,7.56,4.95,5.33,1
marrow,4.29,3.65,4.12,1
marry,7.09,5.52,5.67,1
marshal,4.62,4.08,5.79,1
marshmallow,6.84,4.7,5.58,1
mart,5.32,3.55,5.24,1
martial,5.4,4.23,4.59,1
martini,6.14,5.9,5.33,1
martyr,4.24,4.52,3.79,1
marvel,5.84,4.77,5.21,1
marvelous,7.21,3.77,6.21,1
marzipan,5.4,3.91,5.23,1
mascara,4.79,4.55,6.27,1
mascot,5.5,4.11,5.65,1
masculine,5.79,5.19,5.48,1
masculinity,5.75,4.7,5.91,1
mash,4.71,4.0,4.53,1
mask,4.975,3.63,5.1,1
masochist,3.39,4.77,4.45,1
masquerade,5.53,5.17,5.29,1
mass,4.78,3.835,5.005,1
massacre,1.77,6.68,3.33,1
massage,7.16,3.88,6.57,1
masseur,5.73,4.68,5.24,1
masseuse,6.61,4.09,4.71,1
massive,5.18,5.79,5.71,1
mast,4.85,3.71,5.32,1
master,5.72,4.4,4.17,1
masterful,6.72,4.38,6.77,1
mastermind,5.15,5.58,6.61,1
masterpiece,7.14,4.7,6.0,1
mastery,6.55,5.68,7.25,1
masturbate,5.65,6.42,6.46,1
masturbation,5.89,6.3,5.92,1
mat,5.38,4.605,5.484999999999999,1
matador,5.0,4.35,4.89,1
match,5.955,3.025,5.925,1
matchbook,5.05,3.65,6.22,1
matchmaker,5.63,4.0,5.39,1
mate,7.18,5.95,6.79,1
material,5.71,3.74,5.48,1
materialism,3.52,3.52,4.89,1
materialistic,3.79,4.04,4.6,1
materialize,5.75,3.95,6.55,1
maternal,6.7,4.38,6.32,1
maternity,5.76,4.83,4.81,1
math,4.45,4.96,5.79,1
mathematical,5.29,3.48,6.0,1
mathematician,5.24,3.57,4.81,1
mathematics,4.89,4.33,5.3,1
matinee,6.0,3.05,5.3,1
matrimony,7.0,5.77,6.32,1
matrix,5.9,4.4,4.58,1
matron,4.79,3.59,5.68,1
matter,5.82,4.05,6.12,1
mattress,5.74,3.45,6.17,1
mature,5.95,3.48,7.05,1
maturity,6.53,3.55,6.78,1
maudlin,4.75,3.58,4.61,1
mausoleum,4.5,3.87,4.62,1
mauve,5.1,2.88,5.37,1
maverick,6.63,4.55,5.25,1
maxim,5.74,4.1,5.64,1
maximize,6.2,4.74,5.9,1
maximum,4.7,5.05,5.62,1
mayday,4.42,4.27,4.25,1
mayflower,5.29,2.91,5.26,1
mayhem,3.59,5.95,3.9,1
mayonnaise,5.65,3.9,5.88,1
mayor,4.59,4.15,6.21,1
maze,5.84,4.83,4.56,1
meadow,7.3,2.62,6.15,1
meager,3.35,4.63,4.46,1
meal,7.05,4.85,7.11,1
mean,4.44,4.43,5.35,1
meanie,3.17,4.85,4.48,1
meaningful,6.79,3.78,6.29,1
meaningless,2.95,3.05,3.57,1
meanness,3.09,5.19,5.09,1
meantime,4.44,3.9,5.26,1
measles,2.57,4.5,4.1,1
measure,5.14,4.36,5.41,1
measurement,5.11,3.09,5.18,1
measuring cup,5.75,3.62,6.47,1
measuring tape,5.43,2.15,6.86,1
meat,6.62,4.3,5.58,1
meatball,6.68,4.79,5.38,1
meathead,3.38,4.22,3.81,1
meatloaf,5.16,4.46,5.57,1
mechanic,5.725,4.18,5.18,1
mechanical,5.67,5.4,5.0,1
mechanism,4.9,3.64,5.42,1
med,5.0,3.52,5.64,1
medal,5.2,5.3,5.88,1
medallion,5.85,3.25,5.52,1
meddle,3.86,4.35,4.78,1
medial,4.65,3.55,4.96,1
median,4.5,3.23,5.95,1
mediation,5.5,2.85,5.77,1
medic,5.2,3.55,5.46,1
medical,5.22,4.05,4.22,1
medicate,4.15,4.14,5.88,1
medication,3.65,4.56,6.21,1
medicinal,5.45,5.87,5.16,1
medicine,5.9,4.0,5.35,1
medieval,5.6,4.4,5.29,1
mediocre,4.43,3.0,4.16,1
mediocrity,3.71,3.55,3.67,1
meditate,6.47,2.85,7.15,1
meditation,7.21,2.5,7.35,1
medium,4.85,3.0,5.22,1
medley,6.6,4.48,5.95,1
meek,4.92,3.14,5.05,1
meet,5.32,3.71,5.68,1
mega,5.6,5.11,6.21,1
melancholy,3.74,4.13,3.96,1
mellow,6.68,2.81,7.0,1
melodrama,4.25,4.83,4.58,1
melodramatic,4.21,5.79,4.57,1
melody,6.65,4.86,6.25,1
melon,6.32,3.68,5.79,1
melt,5.95,3.0,4.47,1
meltdown,3.05,4.81,2.96,1
member,5.95,3.47,6.89,1
membership,5.61,4.45,5.5,1
membrane,4.95,3.23,4.33,1
memento,6.8,4.04,5.29,1
memo,4.7,2.39,5.86,1
memorabilia,6.55,3.77,6.05,1
memorable,6.54,4.83,6.32,1
memorandum,4.5,3.96,6.08,1
memorial,5.72,3.25,5.24,1
memories,6.79,4.135,5.93,1
memorize,5.7,3.9,5.65,1
menace,3.135,4.824999999999999,4.275,1
mend,6.53,3.76,5.83,1
menial,3.8,3.85,5.32,1
meningitis,2.55,5.41,3.43,1
menopause,1.89,3.55,4.32,1
menstrual,2.79,4.3,3.37,1
mental,4.58,3.68,5.48,1
mentality,4.76,4.62,6.24,1
menthol,4.9,2.9,5.45,1
mention,5.39,2.65,5.33,1
mentor,7.05,3.5,6.6,1
menu,6.3,4.17,6.29,1
meow,6.14,3.42,5.75,1
mercenary,3.89,5.14,4.29,1
merchandise,5.21,3.78,4.76,1
merchant,5.21,3.68,5.18,1
merciful,7.0,4.22,6.75,1
merciless,3.05,5.05,5.05,1
mercury,5.67,4.8,3.96,1
mercy,6.4,3.67,5.55,1
mere,4.68,3.71,5.21,1
merengue,6.47,3.45,5.13,1
merge,4.95,3.5,5.53,1
merger,4.09,4.22,4.63,1
meringue,6.57,4.04,5.16,1
merit,6.94,3.16,5.88,1
mermaid,7.05,5.58,4.33,1
merry,7.2,4.57,7.1,1
mescaline,5.0,4.65,4.6,1
mesh,5.25,3.11,5.18,1
mess,3.5,4.7,2.89,1
message,6.18,3.81,6.78,1
messenger,5.65,4.57,5.65,1
messiah,6.67,3.75,3.71,1
messy,3.0,4.61,4.83,1
metabolic,5.11,4.67,5.0,1
metabolism,5.4,4.17,4.36,1
metal,5.05,3.48,6.54,1
metallic,5.26,4.32,5.17,1
metamorphosis,5.25,4.27,5.11,1
metaphor,6.11,4.14,5.36,1
metaphysical,5.48,4.0,5.37,1
meteor,5.1,5.62,3.92,1
meteorite,7.25,6.37,3.49,1
meter,5.53,3.25,5.25,1
meth,2.55,4.43,3.12,1
methadone,3.05,3.76,4.48,1
methane,3.48,3.73,4.37,1
method,5.2,4.17,6.13,1
methodical,5.11,3.76,5.43,1
methodology,4.84,3.41,5.48,1
meticulous,5.14,4.8,5.36,1
metric,4.95,3.67,5.13,1
metropolis,4.95,4.95,5.6,1
metropolitan,5.84,4.91,5.42,1
mew,6.05,4.62,5.56,1
mezzanine,5.32,3.77,5.11,1
micro,5.5,3.48,4.36,1
microchip,5.6,3.52,5.24,1
microfilm,5.53,3.5,5.33,1
microphone,5.11,4.19,5.35,1
microscope,6.33,4.0,5.05,1
microscopic,5.24,3.86,5.33,1
microwave,5.25,4.0,5.6,1
mid,5.21,2.8,5.33,1
midair,5.0,5.23,4.84,1
midday,5.37,3.63,4.9,1
middle,5.22,2.85,5.11,1
middleman,4.24,3.92,5.33,1
middleweight,4.1,4.04,4.0,1
midget,4.58,4.0,3.7,1
midlife,4.71,3.09,5.26,1
midline,4.79,3.36,4.42,1
midnight,6.18,4.05,6.26,1
midshipman,4.75,2.72,5.14,1
midst,5.25,2.62,5.08,1
midsummer,6.24,4.8,5.14,1
midterm,4.14,4.82,4.28,1
midtown,5.83,4.2,5.54,1
midwife,5.65,3.14,5.96,1
mighty,6.45,5.43,6.85,1
mignon,5.57,3.37,4.82,1
migraine,2.68,4.96,3.11,1
migrate,4.57,3.33,5.55,1
migration,4.52,3.54,4.88,1
mil,4.85,4.05,5.58,1
mild,5.9,2.39,5.67,1
mildew,2.61,4.14,4.19,1
mile,4.78,3.43,5.33,1
mileage,5.9,2.95,5.64,1
milestone,6.85,4.56,6.36,1
militant,3.95,5.38,4.4,1
military,4.9,5.8,5.89,1
militia,4.21,4.36,4.52,1
milk,6.74,2.33,6.31,1
milkman,5.75,2.73,5.54,1
milkshake,7.26,4.05,6.0,1
milky,5.0,3.7,5.37,1
mill,5.39,2.21,4.76,1
millennium,4.85,4.59,4.71,1
milligram,5.28,3.1,4.12,1
millimeter,4.86,3.62,5.75,1
million,7.55,5.38,5.82,1
millionaire,7.32,6.14,5.73,1
millionth,5.42,4.64,5.0,1
millstone,4.86,3.12,6.4,1
mime,4.58,2.81,4.85,1
mimic,4.67,3.85,6.05,1
mince,5.23,4.14,5.68,1
mincemeat,4.05,3.84,4.19,1
mind,6.7,5.05,6.09,1
mindful,6.7,6.0,6.76,1
mindless,3.0,3.1,3.86,1
minefield,3.65,5.5,3.71,1
miner,4.81,4.05,4.67,1
mineral,6.05,2.86,4.67,1
mingle,5.21,4.41,5.36,1
mini,5.86,3.0,5.16,1
miniature,6.11,3.95,4.39,1
minibus,4.89,3.56,4.53,1
minimal,4.62,3.41,4.67,1
minimize,5.16,4.19,5.45,1
minimum,4.8,3.27,5.22,1
mining,4.5,4.57,5.53,1
minion,5.33,5.0,3.94,1
minister,5.0,3.85,5.65,1
ministry,5.08,3.85,4.5,1
minivan,4.4,2.95,5.92,1
mink,5.86,3.24,4.86,1
minor,4.81,3.26,4.79,1
minority,4.75,3.1,4.88,1
mint,6.55,4.9,6.62,1
minty,7.0,3.19,5.09,1
minute,5.5,3.76,4.17,1
minx,6.63,3.95,4.78,1
miracle,7.3,5.52,5.26,1
miraculous,6.37,6.17,4.38,1
mirage,4.47,3.8,4.21,1
mire,4.2,3.94,4.19,1
mirror,5.9,4.55,5.5,1
misbehave,3.79,4.28,4.65,1
miscalculation,3.21,4.71,4.96,1
miscarriage,2.48,5.7,2.33,1
miscellaneous,5.38,4.0,5.11,1
mischief,4.78,5.77,4.97,1
mischievous,4.48,4.88,4.86,1
misconception,3.65,3.45,4.33,1
misconduct,3.55,4.59,5.16,1
misdemeanor,2.76,5.24,3.95,1
misdirection,3.7,3.78,3.42,1
miser,3.45,3.88,4.46,1
miserable,2.6,5.06,3.86,1
misery,2.2,4.82,3.8,1
misfire,2.63,4.64,3.0,1
misfit,4.19,5.09,4.52,1
misfortune,2.4,4.24,2.92,1
misguided,3.58,4.33,3.25,1
mishap,3.5,4.61,3.26,1
mislead,3.17,4.79,3.945,1
misplace,3.15,4.83,4.14,1
misread,3.59,3.79,3.33,1
miss,4.1,3.9,5.12,1
missile,2.85,5.67,4.2,1
mission,6.39,5.52,4.89,1
missionary,5.33,4.24,5.6,1
missy,5.4,3.39,4.82,1
mist,6.47,3.05,4.7,1
mistake,2.89,4.93,4.69,1
mister,5.56,3.2,4.83,1
mistletoe,7.1,4.77,6.57,1
mistress,3.86,5.96,5.33,1
mistrial,4.15,3.29,4.3,1
mistrust,2.0,5.09,4.45,1
misty,5.14,2.5,5.0,1
misunderstand,4.05,5.09,3.5,1
misunderstanding,2.86,4.52,3.83,1
misuse,3.25,4.48,4.9,1
mite,3.9,4.68,5.19,1
miter,4.53,3.05,4.4,1
mitigate,4.925,3.875,5.28,1
mitt,5.48,2.75,5.0,1
mitten,5.6,2.33,5.91,1
mitzvah,4.47,4.22,5.06,1
mix,5.71,2.86,5.56,1
mixer,4.9,4.17,5.18,1
mixture,5.9,3.52,6.0,1
mnemonic,5.1,3.45,5.32,1
moan,4.05,5.52,6.04,1
moat,5.19,4.17,4.95,1
mob,3.7,4.86,3.47,1
mobile,5.81,3.76,5.9,1
mobility,5.53,4.7,7.11,1
mobilize,5.95,4.56,6.18,1
mobster,3.05,5.14,4.04,1
mocha,6.53,3.36,5.61,1
mock,3.81,4.95,5.17,1
mockery,2.95,4.48,4.11,1
mockingbird,6.37,4.62,5.48,1
mod,5.57,3.65,4.81,1
mode,5.25,3.43,6.1,1
model,6.38,3.9,6.53,1
modeling,5.67,3.92,4.65,1
modem,5.29,3.55,4.5,1
moderate,5.52,4.0,5.53,1
moderation,5.3,3.67,5.44,1
modern,6.05,5.4,5.31,1
modest,6.42,2.93,7.05,1
modesty,6.19,4.41,5.81,1
modicum,4.95,3.33,5.18,1
modification,5.05,4.1,6.62,1
modify,5.1,3.78,6.43,1
module,4.9,4.33,5.41,1
mogul,5.42,3.48,5.11,1
moist,5.53,4.2,4.5,1
moisture,5.5,4.39,4.14,1
moisturizer,6.35,2.95,5.86,1
molar,4.73,3.54,5.12,1
molasses,5.9,3.09,5.71,1
mold,2.71,3.77,4.5,1
moldy,1.95,4.35,4.29,1
mole,4.23,3.81,5.32,1
molecular,5.5,3.52,5.14,1
molecule,5.37,3.7,4.75,1
molest,1.89,6.43,2.57,1
molester,1.48,5.0,3.22,1
molten,4.75,4.26,4.08,1
mom,7.64,4.62,6.29,1
moment,6.1,4.05,6.0,1
momentary,4.95,3.73,4.8,1
momentous,6.35,4.9,5.95,1
momentum,6.1,4.14,5.16,1
momma,7.45,3.45,5.11,1
mommy,7.39,3.7,4.89,1
monarch,4.33,3.41,3.78,1
monarchy,3.29,3.7,4.04,1
monastery,4.75,2.5,4.59,1
monetary,6.32,4.46,5.62,1
money,7.1,6.86,6.32,1
mongoloid,4.23,4.28,3.79,1
mongoose,4.95,3.55,4.23,1
mongrel,3.47,4.5,3.46,1
monitor,5.05,3.86,5.81,1
monk,4.9,2.61,5.04,1
monkey,5.82,5.15,5.74,1
mono,3.85,3.0,4.88,1
monogamous,7.05,4.4,7.0,1
monogamy,6.43,3.48,5.57,1
monogrammed,4.79,2.82,4.78,1
monolith,5.24,3.57,4.32,1
monologue,5.43,3.05,4.67,1
monopoly,5.29,4.83,6.14,1
monotonous,3.05,2.68,4.55,1
monoxide,3.0,4.55,4.85,1
monsieur,5.5,3.3,5.89,1
monsoon,2.85,4.5,3.09,1
monster,2.55,5.55,5.0,1
monstrosity,3.84,5.83,4.21,1
monstrous,3.43,5.9,3.86,1
montage,5.48,4.85,5.76,1
month,5.78,3.64,5.05,1
monthly,5.32,3.5,4.67,1
monument,6.24,2.82,5.45,1
monumental,5.74,5.24,6.06,1
moo,5.48,3.95,5.18,1
mooch,3.71,5.8,5.2,1
mood,5.29,4.5,5.79,1
moody,3.71,5.0,4.26,1
moon,7.0,3.43,6.11,1
moonbeam,7.17,4.52,4.82,1
moonlight,7.05,3.61,6.28,1
moonlit,7.24,3.96,6.05,1
moonshine,5.5,4.67,4.95,1
moonwalk,6.18,5.15,6.08,1
moor,4.95,3.95,5.28,1
moose,6.71,4.85,4.97,1
moot,4.62,3.71,5.52,1
mop,4.765000000000001,3.38,5.35,1
mope,3.27,3.26,4.76,1
moral,6.85,3.73,6.31,1
morale,5.95,4.1,6.23,1
morality,6.48,4.76,6.5,1
moray,4.74,4.45,5.24,1
morbid,2.73,5.29,4.49,1
morgue,1.79,3.48,3.32,1
morn,3.62,3.0,4.3,1
morning,6.41,3.95,6.35,1
moron,4.3,4.5,4.55,1
moronic,3.25,3.81,3.2,1
morph,5.5,5.19,4.65,1
morphine,4.58,5.14,4.57,1
morsel,5.3,3.41,5.52,1
mortal,4.39,3.55,3.88,1
mortality,5.15,6.9,3.58,1
mortar,4.14,4.37,4.94,1
mortgage,3.45,4.43,3.74,1
mortician,3.56,3.33,3.59,1
mortuary,2.21,3.59,3.91,1
mosaic,6.33,3.7,5.19,1
mosey,5.85,4.5,5.36,1
mosque,4.11,3.0,4.04,1
mosquito,3.12,5.17,3.88,1
motel,5.3,3.55,4.52,1
moth,4.47,2.55,4.6,1
mother,7.53,4.73,6.11,1
motherfucker,1.61,7.33,2.56,1
motherfucking,3.95,5.92,4.16,1
motherhood,6.8,5.52,6.0,1
motherland,5.8,4.22,5.76,1
motherless,1.9,4.52,4.23,1
motherly,7.67,3.74,5.08,1
motif,5.27,4.24,6.42,1
motion,5.8,4.71,6.15,1
motivate,6.05,5.09,7.22,1
motivation,6.24,4.73,6.35,1
motivational,6.76,6.37,7.14,1
motive,5.32,4.86,6.2,1
motley,4.89,2.95,4.52,1
motor,5.64,5.42,5.5,1
motorbike,5.95,5.68,5.58,1
motorboat,6.2,4.22,5.18,1
motorcade,4.64,4.67,4.81,1
motorcar,5.7,3.95,6.03,1
motorcycle,5.8,5.8,5.55,1
motorist,5.47,4.24,5.83,1
motto,5.95,3.86,6.3,1
mould,3.57,3.35,5.28,1
mound,5.43,3.63,5.5,1
mount,5.38,4.09,5.63,1
mountain,6.65,4.12,6.18,1
Mountain Dew,5.47,5.05,5.74,1
mountaintop,6.5,4.28,5.46,1
mourn,2.055,4.425,3.86,1
mournful,3.32,2.78,3.59,1
mouse,4.8,3.38,4.29,1
mousetrap,4.82,4.05,5.5,1
mousse,6.0,3.19,6.04,1
moustache,5.35,3.23,5.32,1
mousy,3.74,3.1,3.2,1
mouth,5.59,4.14,6.0,1
mouthful,4.88,3.8,4.64,1
mouthpiece,4.65,3.62,4.62,1
mouthwash,5.7,2.67,5.38,1
movement,6.58,4.0,5.96,1
mover,4.55,3.82,5.42,1
movie,7.24,4.39,5.68,1
mow,4.94,4.17,5.58,1
mower,4.76,2.79,5.45,1
moxie,6.1,3.78,5.79,1
mozzarella,7.19,4.54,6.29,1
muck,3.14,3.55,4.09,1
mucous,2.95,3.83,4.41,1
mucus,2.84,4.17,4.16,1
mud,5.06,3.19,4.27,1
muddle,4.47,3.05,4.8,1
muddy,4.14,4.2,4.6,1
muff,5.63,3.59,4.43,1
muffin,7.1,4.05,6.29,1
muffled,4.74,3.86,4.18,1
muffler,3.63,4.27,4.64,1
mug,4.16,3.83,4.82,1
mugger,1.9,5.67,2.97,1
mulberry,5.74,2.75,5.43,1
mulch,5.33,3.52,5.24,1
mule,4.26,2.78,4.5,1
mull,4.38,3.12,5.11,1
mullet,3.86,3.81,5.64,1
multimedia,6.53,4.8,5.9,1
multinational,5.3,3.94,5.33,1
multiple,5.0,4.0,5.64,1
multiple sclerosis,2.45,5.11,2.33,1
multiplex,5.09,4.95,5.45,1
multiply,5.43,4.39,5.48,1
multitude,5.0,4.09,5.16,1
mum,5.43,3.35,4.54,1
mumble,4.4,3.19,3.68,1
mumbo,4.76,5.1,4.75,1
mummy,4.81,3.75,4.4,1
mumps,2.61,3.84,3.44,1
munch,6.32,3.62,6.14,1
munchkin,6.95,4.27,4.13,1
mundane,3.63,2.76,4.0,1
municipal,4.89,3.05,4.92,1
mural,6.67,3.4,5.95,1
murder,1.48,6.24,3.38,1
murderer,1.92,6.83,2.83,1
murderess,2.56,5.8,3.52,1
murderous,2.05,7.05,2.95,1
murky,3.4,3.45,3.77,1
murmur,4.57,4.08,4.36,1
muscle,6.15,4.55,6.81,1
muscular,6.32,4.98,6.52,1
muse,6.3,4.75,6.12,1
museum,6.67,3.74,5.4,1
mush,4.05,3.21,4.79,1
mushroom,5.61,3.14,5.5,1
mushy,4.6,3.71,5.47,1
music,7.67,5.57,6.5,1
musical,7.68,5.63,5.43,1
musician,6.79,5.52,5.7,1
musk,4.5,2.45,4.56,1
musket,4.13,4.0,4.64,1
musketeer,4.76,4.71,4.96,1
muskrat,4.15,3.5,4.32,1
mustang,6.32,6.14,6.0,1
mustard,4.74,3.39,5.69,1
muster,4.67,3.65,5.41,1
musty,3.37,3.5,4.22,1
mutant,5.06,4.61,4.53,1
mutate,4.16,5.88,4.04,1
mutation,4.14,4.56,4.16,1
mute,3.95,2.45,4.18,1
muted,3.63,2.15,4.9,1
mutilate,2.365,5.48,3.115,1
mutilation,2.27,5.38,2.73,1
mutiny,4.2,5.18,4.56,1
mutt,4.84,4.14,4.5,1
mutter,4.4,3.67,5.57,1
mutual,6.48,3.5,6.45,1
muzzle,3.95,4.65,3.54,1
myriad,5.52,3.52,5.41,1
mysterious,6.05,5.45,4.76,1
mystery,5.29,5.04,4.33,1
mystic,6.12,4.52,4.7,1
mystical,6.57,5.04,5.79,1
mysticism,6.0,4.29,4.58,1
mystified,6.05,5.8,4.67,1
mystique,6.52,5.67,5.32,1
myth,6.11,4.0,5.38,1
mythical,6.11,5.1,4.91,1
mythology,6.1,4.27,4.81,1
nab,3.65,4.27,4.84,1
nacho,7.05,4.38,5.82,1
nada,4.57,3.7,4.11,1
nag,2.3,4.72,3.96,1
nail,4.6,3.05,5.17,1
nail gun,4.09,4.85,5.96,1
naive,4.22,3.86,5.0,1
naked,6.21,5.58,5.6,1
nakedness,6.67,6.62,5.21,1
nameless,2.79,2.8,4.58,1
nana,5.79,3.82,5.09,1
nanny,5.86,4.05,5.42,1
nanometer,5.15,3.59,5.54,1
nap,6.53,4.14,5.91,1
napalm,2.7,5.29,4.08,1
napkin,5.63,3.09,5.21,1
nappy,3.1,3.32,4.24,1
narcissism,3.25,5.05,4.15,1
narcissist,3.11,5.81,4.04,1
narcissistic,3.0,5.0,4.94,1
narcotic,3.52,4.38,3.45,1
narrative,6.32,3.23,5.61,1
narrator,6.48,2.57,5.76,1
narrow,4.95,4.53,5.19,1
nasal,4.26,3.38,4.3,1
nasty,2.95,5.44,3.98,1
nation,6.0,4.78,4.74,1
national,5.62,3.45,6.63,1
nationality,5.6,3.5,5.32,1
nationwide,5.2,3.72,5.45,1
native,5.85,3.05,6.05,1
natural,6.42,3.67,5.16,1
natural gas,4.47,3.36,5.19,1
nature,6.88,4.0,5.0,1
naughty,6.04,6.95,5.76,1
nausea,1.68,4.59,2.95,1
nauseating,2.73,4.33,3.68,1
nauseous,1.95,4.18,3.19,1
nautical,6.15,3.41,4.9,1
nautilus,5.29,3.76,5.6,1
naval,5.19,2.86,5.15,1
nave,3.9,3.52,4.33,1
navel,4.89,3.36,5.5,1
navigate,5.05,4.18,5.71,1
navigation,5.84,4.0,6.59,1
navigational,5.1,4.0,6.42,1
navigator,5.47,4.09,6.37,1
navy,5.38,3.64,5.07,1
nearsighted,4.5,3.83,3.9,1
neat,6.95,4.1,5.64,1
nebula,7.0,4.05,4.26,1
necessary,5.39,3.38,4.89,1
necessity,5.32,4.55,4.75,1
neck,5.44,3.65,5.17,1
necklace,6.85,3.52,5.64,1
necktie,4.84,2.62,4.87,1
necromancer,4.11,6.05,3.91,1
nectar,6.8,3.95,5.83,1
